"","V1"
"1231",0.0723232963047389
"1232",0.786040109217156
"1233",0.399859562356706
"1234",0.0182312794545365
"1235",0.0321998983783077
"1236",0.0161341981684474
"1237",0.881920697682915
"1238",0.601173791885329
"1239",0.136253288727356
"1240",0.280840441782461
"1241",0.259171781030594
"1242",0.0155971130815563
"1243",0.09412589132505
"1244",0.134512216207104
"1245",0.2142495864218
"1246",0.182185348802425
"1247",0.764694790947032
"1248",0.122503238103458
"1249",0.15736495840654
"1250",0.827701224667895
"1251",0.533385481075152
"1252",0.0453781079419032
"1253",0.207556644361725
"1254",0.5897857925355
"1255",0.214128917870206
"1256",0.173264403213989
"1257",0.485640021225775
"1258",0.33166210727836
"1259",0.446730074182833
"1260",0.630402699224311
"1261",0.0195902889644635
"1262",0.190205436818834
"1263",0.0927532812446429
"1264",0.359706900615666
"1265",0.600979231337778
"1266",0.837252335896422
"1267",0.672400777980729
"1268",0.492914640367949
"1269",0.670117475243646
"1270",0.755997134157613
"1271",0.753240737149335
"1272",0.0610845434150906
"1273",0.545631313178365
"1274",0.460645998009464
"1275",0.180613099016694
"1276",0.852070833879914
"1277",0.856676653458815
"1278",0.362286544516049
"1279",0.336649880150441
"1280",0.740055106516182
"1281",0.374754305345803
"1282",0.634599567342862
"1283",0.163581452927752
"1284",0.764123717094136
"1285",0.013756659578585
"1286",0.28641743484638
"1287",0.261007163360028
"1288",0.0327333547868329
"1289",0.0743199636507223
"1290",0.0560513001225024
"1291",0.0125852408861835
"1292",0.613601319416593
"1293",0.5556651995223
"1294",0.0237587975845563
"1295",0.207002889419459
"1296",0.335981787111808
"1297",0.880975294919664
"1298",0.665605667732008
"1299",0.234279903959124
"1300",0.211522203360081
"1301",0.525990522615439
"1302",0.374692262116954
"1303",0.169976670455102
"1304",0.181706704826502
"1305",0.58205432431777
"1306",0.342415543898349
"1307",0.668610166761431
"1308",0.763377353663168
"1309",0.274715655819003
"1310",0.841295218766852
"1311",0.691557597750667
"1312",0.189007068058817
"1313",0.427792145989502
"1314",0.652224917394173
"1315",0.38834477072833
"1316",0.243215462465498
"1317",0.0361872199493079
"1318",0.166128613550265
"1319",0.23890747420822
"1320",0.0173519793786427
"1321",0.0862292228429323
"1322",0.580575413515236
"1323",0.858984458975882
"1324",0.620224753205545
"1325",0.295071034313445
"1326",0.46969422612142
"1327",0.221180802927396
"1328",0.442154594791083
"1329",0.836648778820718
"1330",0.0590295753106486
"1331",0.967899477637879
"1332",0.219518078590839
"1333",0.695777380002568
"1334",0.081478296890725
"1335",0.138281816632433
"1336",0.175238667137278
"1337",0.0891682999567423
"1338",0.0630834478568706
"1339",0.849080347068507
"1340",0.0862802971310416
"1341",0.128320541480255
"1342",0.146070560413382
"1343",0.653841216590907
"1344",0.272428379737334
"1345",0.459129140609419
"1346",0.0635155610046581
"1347",0.146845968852632
"1348",0.567773339307701
"1349",0.205586240654
"1350",0.357792028379865
"1351",0.420374213436134
"1352",0.730774472897019
"1353",0.30148135532177
"1354",0.451624091665594
"1355",0.773687890324923
"1356",0.107184423307457
"1357",0.375633200332759
"1358",0.775314293350055
"1359",0.739759252114381
"1360",0.47472443663811
"1361",0.0881967722488358
"1362",0.957841691229362
"1363",0.6662461422969
"1364",0.628301061839077
"1365",0.872521585049807
"1366",0.165063029715228
"1367",0.539476956448954
"1368",0.121435805796566
"1369",0.519902194455705
"1370",0.850641481209403
"1371",0.632110718292281
"1372",0.491925090088963
"1373",0.520607961151767
"1374",0.111132272067716
"1375",0.0360063771349652
"1376",0.234846261036802
"1377",0.050016792209064
"1378",0.623720851684831
"1379",0.409083845429851
"1380",0.0387148620123646
"1381",0.408667296019807
"1382",0.521195540462035
"1383",0.0657967393023737
"1384",0.429432553241441
"1385",0.145832008207974
"1386",0.545707470953853
"1387",0.783574391922111
"1388",0.0187458455717127
"1389",0.0099491447284524
"1390",0.011090572216464
"1391",0.709782517315269
"1392",0.529096114550595
"1393",0.0576337012618994
"1394",0.0522097613246343
"1395",0.90453182628478
"1396",0.8313990828489
"1397",0.741574856424279
"1398",0.109203465568472
"1399",0.615977482375465
"1400",0.100094879066842
"1401",0.347544180247917
"1402",0.883441661508288
"1403",0.520534543209154
"1404",0.301830751230523
"1405",0.592628471700125
"1406",0.16581968444286
"1407",0.19128829604511
"1408",0.654328887163542
"1409",0.730176190088005
"1410",0.121198976883873
"1411",0.433156979363766
"1412",0.319212781469084
"1413",0.233645998175613
"1414",0.434504369863733
"1415",0.889015650271503
"1416",0.213740808213309
"1417",0.490021351352698
"1418",0.350440222329938
"1419",0.80229436606999
"1420",0.273620626621089
"1421",0.395418902702672
"1422",0.632072074272137
"1423",0.870822039179896
"1424",0.399418194893473
"1425",0.775346087347557
"1426",0.607578007133659
"1427",0.278754281867558
"1428",0.255650167817929
"1429",0.663373514649591
"1430",0.336415698947677
"1431",0.226398072047762
"1432",0.647134473934051
"1433",0.539650733361812
"1434",0.524417114136343
"1435",0.915355562366403
"1436",0.379950804058273
"1437",0.299571139869643
"1438",0.0638178161499294
"1439",0.283008669113389
"1440",0.782710438797469
"1441",0.721375461999054
"1442",0.446104128301598
"1443",0.0421112270291298
"1444",0.648268677976918
"1445",0.251855368136974
"1446",0.142399219899062
"1447",0.465182876546815
"1448",0.905916376421552
"1449",0.742872340372773
"1450",0.0169015896300604
"1451",0.355762895511527
"1452",0.215598727149928
"1453",0.180430976850612
"1454",0.547010939563066
"1455",0.10778543698459
"1456",0.894159910842793
"1457",0.680843316524881
"1458",0.698507748970026
"1459",0.73961180416914
"1460",0.208288592439916
"1461",0.498935429036487
"1462",0.0176391040436072
"1463",0.46818371193854
"1464",0.356549180296096
"1465",0.0762017419166316
"1466",0.740414378893934
"1467",0.17539525108043
"1468",0.89263415254611
"1469",0.0846493394558499
"1470",0.171761524244335
"1471",0.523291915353422
"1472",0.600253242807446
"1473",0.103332445628987
"1474",0.0106112453135624
"1475",0.637223451606886
"1476",0.0882955887921912
"1477",0.115320646577559
"1478",0.0109981204945953
"1479",0.273341844899301
"1480",0.921387722904019
"1481",0.0676326475496537
"1482",0.0681731817969161
"1483",0.565991407878075
"1484",0.622848061951786
"1485",0.232135116488075
"1486",0.0908691570044329
"1487",0.320484633076271
"1488",0.549716457489696
"1489",0.0697556724531638
"1490",0.577263453874937
"1491",0.0864550123460679
"1492",0.726046802980102
"1493",0.0537997183333984
"1494",0.493511601313602
"1495",0.190058137128609
"1496",0.0908496210224796
"1497",0.0159661735833918
"1498",0.330798851803098
"1499",0.495877276343907
"1500",0.346860416110564
"1501",0.0476441406096188
"1502",0.121524850237199
"1503",0.50475408840811
"1504",0.57956204493752
"1505",0.526672480575012
"1506",0.295942242292252
"1507",0.767359094671903
"1508",0.730249517303028
"1509",0.356633392465814
"1510",0.101588799765973
"1511",0.86277279726287
"1512",0.300132080414955
"1513",0.438056932600001
"1514",0.207561937468153
"1515",0.25733047962775
"1516",0.796713050448715
"1517",0.486891004492222
"1518",0.528029247308994
"1519",0.118481640701558
"1520",0.103048531699271
"1521",0.0111509182397233
"1522",0.682383726513919
"1523",0.00574901885958812
"1524",0.161631957717718
"1525",0.17296961863057
"1526",0.295722594094107
"1527",0.756857618733047
"1528",0.955457444999105
"1529",0.089107633911355
"1530",0.923507768623475
"1531",0.574118940249995
"1532",0.0643122424546711
"1533",0.459387313143828
"1534",0.0152865056016384
"1535",0.543235084996988
"1536",0.472363686229142
"1537",0.505032889493882
"1538",0.268393272965055
"1539",0.0576122695245632
"1540",0.210040688611464
"1541",0.810116216189887
"1542",0.404233807655313
"1543",0.0870306973394882
"1544",0.692941580847175
"1545",0.337407157321248
"1546",0.0147998239498038
"1547",0.0832552381882388
"1548",0.790103351624022
"1549",0.345531465637258
"1550",0.105705243046928
"1551",0.675028266326695
"1552",0.820602032994756
"1553",0.615770455377912
"1554",0.91046113674336
"1555",0.179072672816573
"1556",0.641973155529192
"1557",0.865103952913994
"1558",0.0337456019984735
"1559",0.655936280329196
"1560",0.828736428850456
"1561",0.0458119285554452
"1562",0.0348666518865114
"1563",0.563626422030685
"1564",0.402382008384972
"1565",0.310962187774196
"1566",0.146044850848549
"1567",0.404212676924772
"1568",0.508197048727873
"1569",0.701285406366723
"1570",0.483660968791908
"1571",0.515967187423489
"1572",0.356608327693737
"1573",0.144149670908902
"1574",0.0786951792825389
"1575",0.0437226971886886
"1576",0.839878593274687
"1577",0.022386577552758
"1578",0.505885399861381
"1579",0.157478919796629
"1580",0.126761432405946
"1581",0.426427105831112
"1582",0.158230896193657
"1583",0.714689176586516
"1584",0.0784832905453743
"1585",0.669671578358473
"1586",0.0973460153984934
"1587",0.143014935970231
"1588",0.162458416863437
"1589",0.183457541808823
"1590",0.075204271462045
"1591",0.733446947161053
"1592",0.487477498027314
"1593",0.463316729790761
"1594",0.805107350284853
"1595",0.0178284571564613
"1596",0.115757753596864
"1597",0.869749552229162
"1598",0.170812688315407
"1599",0.113496097554064
"1600",0.431220902866727
"1601",0.330652247391751
"1602",0.745973986963673
"1603",0.89111296714512
"1604",0.329855316683832
"1605",0.106493202570751
"1606",0.717699166189897
"1607",0.276772130943465
"1608",0.125733373867214
"1609",0.847952494178213
"1610",0.268401536495821
"1611",0.658087323731216
"1612",0.196192647823746
"1613",0.0184427923052251
"1614",0.340302797634326
"1615",0.761068172908185
"1616",0.251372630017842
"1617",0.0871297995425782
"1618",0.650643479620884
"1619",0.758001542709971
"1620",0.654448686081941
"1621",0.156778667481823
"1622",0.897262093338662
"1623",0.466970190029072
"1624",0.708748967422798
"1625",0.0281063861716894
"1626",0.357505782504222
"1627",0.60050511070388
"1628",0.118984515164243
"1629",0.677587624756874
"1630",0.673707693359842
"1631",0.286706492155719
"1632",0.635467747630948
"1633",0.22991400294396
"1634",0.369906094343241
"1635",0.264489313765341
"1636",0.742481574915442
"1637",0.547196668097137
"1638",0.125533593039923
"1639",0.553766244621382
"1640",0.0104311705647951
"1641",0.0804887532424073
"1642",0.70416213558563
"1643",0.578709964882414
"1644",0.601828055521639
"1645",0.986619385233249
"1646",0.270952143610785
"1647",0.0056990176172166
"1648",0.139181392452586
"1649",0.0956500557970268
"1650",0.843093675202501
"1651",0.557082104066144
"1652",0.338681239012271
"1653",0.411171608380803
"1654",0.192460625490228
"1655",0.00429686299603081
"1656",0.10027918887397
"1657",0.608156753134567
"1658",0.264632266469347
"1659",0.22135355669631
"1660",0.0556214053278291
"1661",0.138866653822401
"1662",0.441678964452016
"1663",0.842445568860347
"1664",0.410351362781353
"1665",0.103035891664432
"1666",0.397109703691076
"1667",0.417552455996725
"1668",0.00840017903033102
"1669",0.343876349937839
"1670",0.468709559251593
"1671",0.068166217131986
"1672",0.169931471168205
"1673",0.112342789644324
"1674",0.422271718850171
"1675",0.564470027450777
"1676",0.099070022100621
"1677",0.225296883086744
"1678",0.191682266782727
"1679",0.00860236482070117
"1680",0.966737019201765
"1681",0.210884963206221
"1682",0.715786447610033
"1683",0.778627446392869
"1684",0.150341445393712
"1685",0.303343160727412
"1686",0.287132960432919
"1687",0.2591606673819
"1688",0.340222503341174
"1689",0.222840573467945
"1690",0.113625774112447
"1691",0.465744780563596
"1692",0.0636476371890267
"1693",0.0453238672271857
"1694",0.357255952270298
"1695",0.0522991850498212
"1696",0.207773087537945
"1697",0.0471387561742225
"1698",0.0575251303760568
"1699",0.668817856115465
"1700",0.359557676088086
"1701",0.682932544271773
"1702",0.449682723321251
"1703",0.613895257817401
"1704",0.454558428560539
"1705",0.854499507109758
"1706",0.367416073332502
"1707",0.899615969864862
"1708",0.168750077762423
"1709",0.761700251707212
"1710",0.463416653517326
"1711",0.438196753802673
"1712",0.567857923586001
"1713",0.283614965728941
"1714",0.0597677027351944
"1715",0.0488000461485835
"1716",0.0144171045609239
"1717",0.770271091287196
"1718",0.818946072804198
"1719",0.349308057551938
"1720",0.14170615661861
"1721",0.547551175411429
"1722",0.0702407472392981
"1723",0.241814621810679
"1724",0.162115743878465
"1725",0.812410540826161
"1726",0.0814136744222687
"1727",0.142921648900094
"1728",0.132426130257546
"1729",0.631239582847734
"1730",0.226939298368254
"1731",0.29099523020164
"1732",0.393246500289169
"1733",0.0963549244359632
"1734",0.548024020703105
"1735",0.040936993296376
"1736",0.0411676593388249
"1737",0.0293276403064136
"1738",0.0111329724988854
"1739",0.0919336849520724
"1740",0.483673833353771
"1741",0.440595386023246
"1742",0.369275573101171
"1743",0.415841203595093
"1744",0.770874564691254
"1745",0.530293564569288
"1746",0.0353839571880166
"1747",0.416742800208277
"1748",0.674033340801443
"1749",0.0767007411548356
"1750",0.559325464705544
"1751",0.358282173799002
"1752",0.221016192385154
"1753",0.049552131150545
"1754",0.0137750032831236
"1755",0.528317591072357
"1756",0.732796193519002
"1757",0.226915549911698
"1758",0.19742689017367
"1759",0.180005425007543
"1760",0.642625071613037
"1761",0.278735902548869
"1762",0.368842663789945
"1763",0.0454267160116822
"1764",0.413633763827149
"1765",0.27942093944901
"1766",0.31399654410653
"1767",0.393048485100271
"1768",0.107389647273548
"1769",0.356008299871801
"1770",0.636187379334267
"1771",0.775450389454193
"1772",0.758767498393242
"1773",0.508010358128549
"1774",0.0922853388086407
"1775",0.76893241398731
"1776",0.685771502775978
"1777",0.389912587646926
"1778",0.299713958352288
"1779",0.212652279682923
"1780",0.0183354710307065
"1781",0.499411158522823
"1782",0.527872957114497
"1783",0.134348002480849
"1784",0.208103922660516
"1785",0.748151431922329
"1786",0.272086945425726
"1787",0.572406150090055
"1788",0.658826060872111
"1789",0.108893009639062
"1790",0.301900021928167
"1791",0.553286273053844
"1792",0.558316530533331
"1793",0.300765107870177
"1794",0.466171528078151
"1795",0.773930671591185
"1796",0.572516276276366
"1797",0.102097459069767
"1798",0.520817852659745
"1799",0.252769668209342
"1800",0.048755261783361
"1801",0.0769008332224368
"1802",0.725885401483075
"1803",0.497134372136077
"1804",0.719998254657189
"1805",0.180985631625857
"1806",0.212020542034525
"1807",0.799756689012511
"1808",0.412185400721278
"1809",0.315777745953208
"1810",0.739071664149649
"1811",0.902412756802821
"1812",0.460225416615494
"1813",0.289950945217474
"1814",0.0442034288854464
"1815",0.272559882494728
"1816",0.0310073460047893
"1817",0.352896321459206
"1818",0.658867014288973
"1819",0.357043823447402
"1820",0.874911828457751
"1821",0.292326333657292
"1822",0.860287369173531
"1823",0.132436658908857
"1824",0.410568129120741
"1825",0.0302509724950156
"1826",0.777581260558615
"1827",0.187419696667713
"1828",0.566590295363977
"1829",0.209511802797324
"1830",0.330360030505054
"1831",0.66117737081415
"1832",0.233635457082975
"1833",0.204873974462656
"1834",0.472795058906137
"1835",0.718065423610374
"1836",0.803656674493497
"1837",0.03051535624676
"1838",0.768354567287014
"1839",0.391868902883365
"1840",0.38738791800663
"1841",0.385233253703232
"1842",0.0552855393527258
"1843",0.881691746884797
"1844",0.371468890677046
"1845",0.16645899065934
"1846",0.193280207563361
"1847",0.182445495709351
"1848",0.145669252766415
"1849",0.24843138753715
"1850",0.521941480063061
"1851",0.227170831144376
"1852",0.451385776636864
"1853",0.0351115858050429
"1854",0.0198462612624535
"1855",0.448489139294101
"1856",0.266764994535219
"1857",0.515746170286818
"1858",0.00933757306514978
"1859",0.64120541356183
"1860",0.709140931668747
"1861",0.302373278607435
"1862",0.588462666577296
"1863",0.786415135372962
"1864",0.618814727898129
"1865",0.625954304042402
"1866",0.340755514628001
"1867",0.816469599668105
"1868",0.166605817623369
"1869",0.15829388812265
"1870",0.185694016043103
"1871",0.0566077639143219
"1872",0.210371455851026
"1873",0.119363830492597
"1874",0.331208813696617
"1875",0.101388382012772
"1876",0.88466606208584
"1877",0.815616829211467
"1878",0.249118335489283
"1879",0.224892968175283
"1880",0.0985602480225275
"1881",0.34773941386834
"1882",0.29294175324894
"1883",0.320237402428206
"1884",0.00938849704787157
"1885",0.0066079964545711
"1886",0.295327883830223
"1887",0.376798079234076
"1888",0.65882062526436
"1889",0.85053071743785
"1890",0.661698912998627
"1891",0.242631359610576
"1892",0.280339457415916
"1893",0.1691191713445
"1894",0.00195155315016192
"1895",0.848796604925318
"1896",0.276668937768631
"1897",0.118989651606244
"1898",0.595376176864593
"1899",0.358803848512886
"1900",0.358756307718897
"1901",0.00584996943441687
"1902",0.441128169644462
"1903",0.0536944334128285
"1904",0.0544245957170662
"1905",0.0573338201572332
"1906",0.617749996926054
"1907",0.803958080025148
"1908",0.169131885217121
"1909",0.181233986463394
"1910",0.0868787916930913
"1911",0.153761748600234
"1912",0.102838356199401
"1913",0.0859228128925397
"1914",0.0212750227037994
"1915",0.168642599844091
"1916",0.564326576996316
"1917",0.957975823231184
"1918",0.221399261743105
"1919",0.0143324853603302
"1920",0.111562994059971
"1921",0.0098082043920631
"1922",0.396236906227153
"1923",0.333138929557653
"1924",0.551697348784623
"1925",0.328071956317108
"1926",0.229990638965195
"1927",0.412472384245222
"1928",0.307410513560086
"1929",0.144545648602596
"1930",0.793049559109089
"1931",0.110730202028448
"1932",0.534169478515916
"1933",0.889639064942505
"1934",0.127812912119169
"1935",0.612954288555393
"1936",0.0453097389356224
"1937",0.313095011994282
"1938",0.327591464829324
"1939",0.00921799422937925
"1940",0.316938933133566
"1941",0.219826726836829
"1942",0.718206329588277
"1943",0.545301184552052
"1944",0.245338476563717
"1945",0.782180618556472
"1946",0.734172544659251
"1947",0.175386317260641
"1948",0.00907321725191342
"1949",0.610926095282687
"1950",0.0671695835874839
"1951",0.528410213303726
"1952",0.296862637878831
"1953",0.0768427860785761
"1954",0.183297258583527
"1955",0.836811680376874
"1956",0.800493407893608
"1957",0.26106070084744
"1958",0.0282225399999999
"1959",0.908428012013516
"1960",0.436156274286235
"1961",0.376839191372534
"1962",0.0331822474507235
"1963",0.789940423612778
"1964",0.168110498492279
"1965",0.330912481433234
"1966",0.604864032862017
"1967",0.891903049021644
"1968",0.338746175153593
"1969",0.326343234882367
"1970",0.460105583180449
"1971",0.0296870283026824
"1972",0.947043856217044
"1973",0.481573414219428
"1974",0.158746592134416
"1975",0.424739972442705
"1976",0.174185531929868
"1977",0.35240150993234
"1978",0.0283591482560402
"1979",0.34427671216507
"1980",0.124086703250231
"1981",0.728770636166813
"1982",0.416417582236635
"1983",0.125626895718136
"1984",0.771384081548685
"1985",0.553702353273106
"1986",0.31337064477389
"1987",0.00540116487968312
"1988",0.359577519509758
"1989",0.828888044337434
"1990",0.821729398004173
"1991",0.0111007943364938
"1992",0.19057114091065
"1993",0.359030554102465
"1994",0.205038340647203
"1995",0.683840617753142
"1996",0.546162299331709
"1997",0.846349287980348
"1998",0.042949173108797
"1999",0.646013621858533
"2000",0.0828596723163037
"2001",0.0995678439331389
"2002",0.333261235220957
"2003",0.158813567974774
"2004",0.425819544773466
"2005",0.104378917082242
"2006",0.449794624394979
"2007",0.924728911531552
"2008",0.123164179721912
"2009",0.043802858224359
"2010",0.68554231172153
"2011",0.18404069387732
"2012",0.280743234455486
"2013",0.0264923376450503
"2014",0.063769129506689
"2015",0.310391309531096
"2016",0.500308748821261
"2017",0.710835995680126
"2018",0.385843796435451
"2019",0.0967119963386873
"2020",0.38847956284762
"2021",0.233399723342362
"2022",0.786110034271899
"2023",0.0336005212403846
"2024",0.0321205758117529
"2025",0.0395568459668621
"2026",0.117983286376937
"2027",0.394692502477498
"2028",0.274628867959543
"2029",0.0125115264212339
"2030",0.697968407823509
"2031",0.429238990607879
"2032",0.534835560456924
"2033",0.458362341524897
"2034",0.395208271799318
"2035",0.905052043250755
"2036",0.693268846271859
"2037",0.124793845836323
"2038",0.103753534942557
"2039",0.738350061585621
"2040",0.0810552024917066
"2041",0.809334857425522
"2042",0.00888712452797105
"2043",0.00933132608233523
"2044",0.259766667565305
"2045",0.19162820197247
"2046",0.683123874957104
"2047",0.08292865167527
"2048",0.115791817981464
"2049",0.580111002035894
"2050",0.0673393483835455
"2051",0.486830176789855
"2052",0.637978496437011
"2053",0.639952282110015
"2054",0.82234648084836
"2055",0.672872981206766
"2056",0.372886584394028
"2057",0.884098019627451
"2058",0.741941696068741
"2059",0.171618225799436
"2060",0.592236678807285
"2061",0.47947587584417
"2062",0.112717959294134
"2063",0.274112783123419
"2064",0.406807761663153
"2065",0.550846272878712
"2066",0.0767298016809822
"2067",0.138986483250514
"2068",0.653881591635364
"2069",0.155020973521751
"2070",0.199591436512133
"2071",0.49919965984207
"2072",0.584096440104751
"2073",0.0574456569623768
"2074",0.0694899751214884
"2075",0.732035493521555
"2076",0.0452212999933032
"2077",0.0709618702112532
"2078",0.636808956462307
"2079",0.70554475150111
"2080",0.376947626465456
"2081",0.051817760408342
"2082",0.107255878684521
"2083",0.0517892986196022
"2084",0.450735903879979
"2085",0.761158467375163
"2086",0.00702676669493367
"2087",0.0371318249786334
"2088",0.253504218813871
"2089",0.199998095176529
"2090",0.587469324407974
"2091",0.151261620592922
"2092",0.0560580733483604
"2093",0.629388196890772
"2094",0.220178237207134
"2095",0.681343243126155
"2096",0.544408397194928
"2097",0.351269140000313
"2098",0.130716923020992
"2099",0.358737410111072
"2100",0.22290680938562
"2101",0.856451759907494
"2102",0.628622083301961
"2103",0.122606052317341
"2104",0.317157482840679
"2105",0.612533532964073
"2106",0.079432915158436
"2107",0.00688645287872753
"2108",0.0559900188638643
"2109",0.657996579309066
"2110",0.723365111916534
"2111",0.104425911125642
"2112",0.196643364301428
"2113",0.699887524277843
"2114",0.125684838183059
"2115",0.155250671126856
"2116",0.0629979345953979
"2117",0.428587071046422
"2118",0.0639536942233145
"2119",0.246793604156079
"2120",0.00878880286483661
"2121",0.742003837784122
"2122",0.69540645942354
"2123",0.686502165626572
"2124",0.140128195837828
"2125",0.336982576937896
"2126",0.177605766517073
"2127",0.86440642009004
"2128",0.194212555409719
"2129",0.603157327255014
"2130",0.485038606823423
"2131",0.0298573515139774
"2132",0.0664920562673108
"2133",0.0496741649447315
"2134",0.00867086487976808
"2135",0.346989692615119
"2136",0.158912983992766
"2137",0.0715634665196302
"2138",0.705251177469952
"2139",0.8255580532825
"2140",0.552624140711442
"2141",0.409201332865817
"2142",0.734369970438651
"2143",0.330249939022137
"2144",0.100115223824787
"2145",0.0375195129793063
"2146",0.602281241523159
"2147",0.385721106983937
"2148",0.145755833290856
"2149",0.0029990917823805
"2150",0.44324513822674
"2151",0.3133783634818
"2152",0.427204339010964
"2153",0.370760033522768
"2154",0.484809112828421
"2155",0.846898861412422
"2156",0.375035406490812
"2157",0.262117079735873
"2158",0.0049062143045915
"2159",0.78167194541868
"2160",0.048795200172413
"2161",0.383273297918347
"2162",0.237547775790169
"2163",0.247727608896349
"2164",0.0874203100119739
"2165",0.623359375904691
"2166",0.090464309677769
"2167",0.150278701957028
"2168",0.785657374758816
"2169",0.508009481645658
"2170",0.12477939406733
"2171",0.460354118144734
"2172",0.609352971971232
"2173",0.683354748689386
"2174",0.840103562874162
"2175",0.0296625355468419
"2176",0.750866252033445
"2177",0.688530508258056
"2178",0.580785748135391
"2179",0.617924381229771
"2180",0.459074647057582
"2181",0.63242958166572
"2182",0.0197678693200107
"2183",0.973070618755773
"2184",0.11365675443966
"2185",0.53648039113753
"2186",0.412221017417445
"2187",0.685001427971572
"2188",0.0945453730223971
"2189",0.0381147738429038
"2190",0.237686751976747
"2191",0.402607174517095
"2192",0.926900062095162
"2193",0.544995934326109
"2194",0.83467305406194
"2195",0.687740419862815
"2196",0.506723907956321
"2197",0.0454555162280097
"2198",0.361499898464729
"2199",0.285441199234067
"2200",0.161634991341889
"2201",0.196915461325919
"2202",0.451395494211035
"2203",0.607589668315686
"2204",0.0983931232709461
"2205",0.437954133387033
"2206",0.409551268315805
"2207",0.14741951738101
"2208",0.512598681072074
"2209",0.299973544059031
"2210",0.541301282659671
"2211",0.280441991890429
"2212",0.10854637931618
"2213",0.408939846353877
"2214",0.482381418552571
"2215",0.104405831080157
"2216",0.644330968464394
"2217",0.344744538954553
"2218",0.294120528736626
"2219",0.158999086516344
"2220",0.478371359197079
"2221",0.765126363800749
"2222",0.527172491894977
"2223",0.109758021555586
"2224",0.668121857817417
"2225",0.88036053448773
"2226",0.520155191667402
"2227",0.61386225999496
"2228",0.436323358285139
"2229",0.0472442086538877
"2230",0.283980198920993
"2231",0.877094738664092
"2232",0.521790405664015
"2233",0.0283834388499266
"2234",0.75027331898198
"2235",0.761132842475678
"2236",0.0542292224299084
"2237",0.601649780764439
"2238",0.60869550089973
"2239",0.696481978123261
"2240",0.651871575712218
"2241",0.596481099976993
"2242",0.117475260809317
"2243",0.969269525107675
"2244",0.124042618159948
"2245",0.10709852975103
"2246",0.656912595076784
"2247",0.0247180024104336
"2248",0.176987704100985
"2249",0.0268874755873044
"2250",0.372881190483278
"2251",0.221786616142853
"2252",0.199159881528051
"2253",0.290365668600777
"2254",0.14730832979908
"2255",0.429274423953316
"2256",0.345176120504303
"2257",0.0250489606900312
"2258",0.517717857402653
"2259",0.341946642723699
"2260",0.069585423031636
"2261",0.690244344203707
"2262",0.789504605572175
"2263",0.209424561921008
"2264",0.0465766949132241
"2265",0.244597203721005
"2266",0.145990429651975
"2267",0.280393145951345
"2268",0.615092396131507
"2269",0.531956146542436
"2270",0.380108876925969
"2271",0.711377169310543
"2272",0.534223205134723
"2273",0.759342212664717
"2274",0.238225400623001
"2275",0.810979403729767
"2276",0.592158283873245
"2277",0.162063562807483
"2278",0.130331945408259
"2279",0.548654988053342
"2280",0.257404043601321
"2281",0.757455208703477
"2282",0.856432177735169
"2283",0.167156693257245
"2284",0.23207269478
"2285",0.170293585442
"2286",0.00724777498400074
"2287",0.302682784670251
"2288",0.200453427229037
"2289",0.1883805213557
"2290",0.625711464410689
"2291",0.587509548384189
"2292",0.567112561780436
"2293",0.922615257891112
"2294",0.0816393361397668
"2295",0.420726635458801
"2296",0.857230790731726
"2297",0.587611376343019
"2298",0.736597399495492
"2299",0.206869168601035
"2300",0.525542876699808
"2301",0.0100487918702089
"2302",0.485781317081525
"2303",0.79907339323889
"2304",0.177893246529559
"2305",0.319382970175408
"2306",0.138945934700824
"2307",0.683608704808027
"2308",0.592843417185046
"2309",0.210022723731362
"2310",0.0175654375292699
"2311",0.144332887953721
"2312",0.412637895837704
"2313",0.383311850555278
"2314",0.943067542141977
"2315",0.172916622195059
"2316",0.188765368704283
"2317",0.100227550114539
"2318",0.200750451947972
"2319",0.647116845644325
"2320",0.115026234192786
"2321",0.0833362428995734
"2322",0.512207646141005
"2323",0.202423166841899
"2324",0.579526741948425
"2325",0.0869306410001343
"2326",0.0220088096597387
"2327",0.287240261635908
"2328",0.154915290804504
"2329",0.0745476292957168
"2330",0.823551770481509
"2331",0.251489505723294
"2332",0.0607483705625005
"2333",0.137759798769502
"2334",0.0994286140604219
"2335",0.0113382379008474
"2336",0.372526078986722
"2337",0.103776621754996
"2338",0.572747232663098
"2339",0.760574607923838
"2340",0.540230544459868
"2341",0.494469590063353
"2342",0.222247856114213
"2343",0.881128803286054
"2344",0.102727285959351
"2345",0.348832210653476
"2346",0.33858172652447
"2347",0.102338395455034
"2348",0.503139277455057
"2349",0.920947858156905
"2350",0.0125279337954534
"2351",0.0573724042588736
"2352",0.856370768152488
"2353",0.00752296857655602
"2354",0.217642344303523
"2355",0.0332151379105643
"2356",0.302552160986487
"2357",0.204793505995941
"2358",0.252737916438023
"2359",0.758009579557037
"2360",0.0110709779433071
"2361",0.561393463456483
"2362",0.0275690566847115
"2363",0.214813692792571
"2364",0.0904174081118041
"2365",0.473467436514553
"2366",0.198630785249886
"2367",0.771506128208952
"2368",0.688886909339002
"2369",0.77225818004206
"2370",0.199420942898644
"2371",0.576007004168137
"2372",0.179342552925779
"2373",0.736958365567613
"2374",0.104315750887362
"2375",0.346135733036967
"2376",0.292133577763995
"2377",0.695993426025817
"2378",0.337077727950872
"2379",0.422239037662389
"2380",0.0825897593671119
